id,bien_receta_id,bien_insumo_id,unidad_medida_id,precio_tipo_id,cantidad,precio,cantidad_umc,precio_umc,obligatorio,estado,fecha_creacion,usuario_creacion
1124,336,39,33,1,2.00,0.000000,0.000000,0.000000,1,1,"2018-02-20 19:31:10",13
1125,336,10,-1,1,2.00,0.000000,0.500000,0.000000,1,1,"2018-02-20 19:31:10",13
1126,336,3,26,1,50.00,0.000000,0.050000,0.000000,1,1,"2018-02-20 19:31:10",13
1127,336,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-02-20 19:31:10",13
1128,336,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-20 19:31:10",13
1129,336,61,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-20 19:31:10",13
1130,336,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-20 19:31:10",13
1131,336,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-20 19:31:10",13
1132,336,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-02-20 19:31:10",13
1133,336,290,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-20 19:31:10",13
1134,337,27,51,1,16.00,0.010000,2.000000,0.080000,1,1,"2018-02-21 00:01:49",13
1135,337,352,26,1,794.00,0.000000,2.000086,0.000000,1,1,"2018-02-21 00:01:49",13
1136,337,6,26,1,400.00,0.000000,0.666800,0.000000,1,1,"2018-02-21 00:01:49",13
1137,338,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-21 00:18:49",13
1138,338,364,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-02-21 00:18:49",13
1139,338,44,26,1,30.00,0.000000,0.033330,0.000000,1,1,"2018-02-21 00:18:49",13
1140,339,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-21 00:19:51",13
1141,339,370,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-02-21 00:19:51",13
1142,339,354,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-02-21 00:19:51",13
1143,340,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-21 00:20:44",13
1144,340,353,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-02-21 00:20:44",13
1145,340,371,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-02-21 00:20:44",13
1146,341,329,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-02-21 00:22:22",13
1147,341,32,26,1,15.00,0.000000,0.019995,0.000000,1,1,"2018-02-21 00:22:22",13
1148,341,23,26,1,15.00,0.000000,0.066075,0.000000,1,1,"2018-02-21 00:22:22",13
1149,341,364,26,1,15.00,0.000000,15.000000,0.000000,1,1,"2018-02-21 00:22:22",13
1150,342,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-21 00:23:03",13
1151,342,363,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-02-21 00:23:03",13
1152,342,6,26,1,80.00,0.010000,0.133360,5.998800,1,1,"2018-02-21 00:23:03",13
1153,343,341,-1,1,1.00,0.120000,1.000000,0.120000,1,1,"2018-02-21 00:23:49",13
1154,343,353,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-02-21 00:23:49",13
1155,343,364,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-02-21 00:23:49",13
1156,344,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-21 00:24:44",13
1157,344,364,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-02-21 00:24:44",13
1158,345,346,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-21 00:25:20",13
1159,345,364,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-02-21 00:25:20",13
1164,347,344,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-21 00:26:09",13
1165,347,44,26,1,30.00,0.010000,0.033330,9.000900,1,1,"2018-02-21 00:26:09",13
1166,347,364,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-02-21 00:26:09",13
1167,348,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-21 00:27:01",13
1168,348,356,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-02-21 00:27:01",13
1169,348,369,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-02-21 00:27:01",13
1170,349,19,-1,1,34.00,0.333330,34.000000,0.333330,1,1,"2018-02-27 21:37:39",13
1171,349,323,29,1,2.25,3.555560,2.500000,3.200004,1,1,"2018-02-27 21:37:39",13
1172,349,17,29,1,2.25,6.338000,0.450000,31.690000,1,1,"2018-02-27 21:37:39",13
1173,349,324,30,1,180.00,0.004790,0.180000,4.790000,1,1,"2018-02-27 21:37:39",13
1174,349,321,30,1,90.00,0.008590,0.090000,8.590000,1,1,"2018-02-27 21:37:39",13
1175,349,1,27,1,2.88,2.320000,2.880000,2.320000,1,1,"2018-02-27 21:37:39",13
1176,349,15,26,1,60.00,0.004000,0.060000,4.000000,1,1,"2018-02-27 21:37:39",13
1177,349,4,26,1,600.00,0.011210,0.600000,11.210000,1,1,"2018-02-27 21:37:39",13
1178,349,2,27,1,2.25,2.029800,2.250000,2.029800,1,1,"2018-02-27 21:37:39",13
1179,350,210,51,1,2.00,0.200000,2.000000,0.200000,1,1,"2018-03-06 12:33:44",13
1180,350,198,49,1,1.00,0.100000,1.400000,0.071429,1,1,"2018-03-06 12:33:44",13
1181,350,61,-1,1,2.00,0.100000,2.000000,0.100000,1,1,"2018-03-06 12:33:44",13
1182,350,64,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-03-06 12:33:44",13
1183,350,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-06 12:33:44",13
1184,350,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-06 12:33:44",13
1185,351,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-03-07 16:43:47",13
1186,352,27,51,1,2.00,1.000000,0.250000,8.000000,1,1,"2018-03-12 10:54:11",9
1187,352,39,33,1,0.50,0.000000,0.000000,0.000000,1,1,"2018-03-12 10:54:11",9
1188,352,10,-1,1,2.00,0.000000,0.500000,0.000000,1,1,"2018-03-12 10:54:11",9
1189,352,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-03-12 10:54:11",9
1190,352,198,48,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:54:11",9
1191,352,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:54:11",9
1192,352,59,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-12 10:54:11",9
1193,352,58,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:54:11",9
1194,352,287,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:54:11",9
1195,352,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-12 10:54:11",9
1196,352,290,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:54:11",9
1197,353,38,26,1,20.00,0.010000,20.000000,0.010000,1,1,"2018-03-12 10:54:38",9
1198,353,27,51,1,1.50,0.000000,0.187500,0.000000,1,1,"2018-03-12 10:54:38",9
1199,353,3,26,1,60.00,0.000000,0.060000,0.000000,1,1,"2018-03-12 10:54:38",9
1200,353,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-12 10:54:38",9
1201,353,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:54:38",9
1202,353,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:54:38",9
1203,353,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:54:38",9
1204,353,61,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-12 10:54:38",9
1205,353,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-12 10:54:38",9
1206,354,38,26,1,20.00,0.010000,20.000000,0.010000,1,1,"2018-03-12 10:55:01",9
1207,354,27,51,1,1.00,0.000000,0.125000,0.000000,1,1,"2018-03-12 10:55:01",9
1208,354,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-03-12 10:55:01",9
1209,354,198,48,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:55:01",9
1210,354,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:55:01",9
1211,354,59,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-12 10:55:01",9
1212,354,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-12 10:55:01",9
1213,354,58,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:55:01",9
1214,354,287,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-12 10:55:01",9
1215,354,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-12 10:55:01",9
1226,356,38,26,1,10.00,0.110000,10.000000,0.110000,1,1,"2018-03-13 17:02:03",13
1227,356,39,51,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-13 17:02:03",13
1228,356,62,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:02:03",13
1229,356,289,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:02:03",13
1230,356,61,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:02:03",13
1231,356,42,51,1,3.00,0.000000,0.090909,0.000000,1,1,"2018-03-13 17:02:03",13
1232,356,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-13 17:02:03",13
1233,356,284,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:02:03",13
1234,356,291,-1,1,2.00,0.000000,2.000000,0.000000,1,1,"2018-03-13 17:02:03",13
1235,356,292,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:02:03",13
1236,357,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-03-13 17:08:51",13
1237,357,364,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-03-13 17:08:51",13
1238,357,44,26,1,15.00,0.000000,0.016665,0.000000,1,1,"2018-03-13 17:08:51",13
1239,358,341,-1,1,1.00,0.120000,1.000000,0.120000,1,1,"2018-03-13 17:09:23",13
1240,358,353,26,1,15.00,0.000000,15.000000,0.000000,1,1,"2018-03-13 17:09:23",13
1241,358,364,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-03-13 17:09:23",13
1242,359,341,-1,1,1.00,0.120000,1.000000,0.120000,1,1,"2018-03-13 17:10:33",13
1243,359,353,26,1,15.00,0.000000,15.000000,0.000000,1,1,"2018-03-13 17:10:33",13
1244,359,369,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-03-13 17:10:33",13
1245,359,9,26,1,30.00,0.000000,0.014280,0.000000,1,1,"2018-03-13 17:11:55",13
1246,360,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-03-13 17:12:29",13
1247,360,371,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-03-13 17:12:29",13
1248,360,354,26,1,15.00,0.000000,15.000000,0.000000,1,1,"2018-03-13 17:12:29",13
1249,361,329,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-03-13 17:12:59",13
1250,361,32,26,1,15.00,0.000000,0.019995,0.000000,1,1,"2018-03-13 17:12:59",13
1251,361,365,26,1,15.00,0.000000,15.000000,0.000000,1,1,"2018-03-13 17:12:59",13
1252,361,364,26,1,15.00,0.000000,15.000000,0.000000,1,1,"2018-03-13 17:12:59",13
1253,362,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-03-13 17:13:28",13
1254,362,363,26,1,50.00,0.000000,50.000000,0.000000,1,1,"2018-03-13 17:13:28",13
1255,362,6,26,1,80.00,0.010000,0.133360,5.998800,1,1,"2018-03-13 17:13:28",13
1256,363,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-03-13 17:14:14",13
1257,363,357,26,1,15.00,0.000000,15.000000,0.000000,1,1,"2018-03-13 17:14:14",13
1258,363,370,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-03-13 17:14:14",13
1259,363,9,26,1,15.00,0.000000,0.007140,0.000000,1,1,"2018-03-13 17:14:14",13
1260,364,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-03-13 17:14:51",13
1261,364,366,26,1,50.00,0.010000,50.000000,0.010000,1,1,"2018-03-13 17:14:51",13
1262,365,330,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-03-13 17:15:28",13
1263,365,366,26,1,35.00,0.010000,35.000000,0.010000,1,1,"2018-03-13 17:15:28",13
1264,366,344,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:16:35",13
1265,366,44,26,1,15.00,0.010000,0.016665,9.000900,1,1,"2018-03-13 17:16:35",13
1266,366,364,26,1,30.00,0.000000,30.000000,0.000000,1,1,"2018-03-13 17:16:35",13
1267,367,346,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-03-13 17:17:09",13
1268,367,364,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-03-13 17:17:09",13
1269,368,329,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-03-13 17:18:06",13
1270,368,353,26,1,15.00,0.000000,15.000000,0.000000,1,1,"2018-03-13 17:18:06",13
1271,368,373,26,1,30.00,0.010000,30.000000,0.010000,1,1,"2018-03-13 17:18:06",13
1272,369,27,51,1,3.00,1.000000,0.375000,8.000000,1,1,"2018-03-13 17:20:20",13
1273,369,39,51,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-13 17:20:20",13
1274,369,10,-1,1,2.00,0.000000,0.500000,0.000000,1,1,"2018-03-13 17:20:20",13
1275,369,3,26,1,50.00,0.000000,0.050000,0.000000,1,1,"2018-03-13 17:20:20",13
1276,369,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-13 17:20:20",13
1277,369,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:20:20",13
1278,369,61,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:20:20",13
1279,369,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:20:20",13
1280,369,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:20:20",13
1281,369,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-13 17:20:20",13
1282,369,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-13 17:20:20",13
1294,371,27,51,1,2.00,0.010000,0.250000,0.080000,1,1,"2018-03-13 17:25:27",13
1295,371,40,51,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-13 17:25:27",13
1296,371,3,26,1,20.00,0.000000,0.020000,0.000000,1,1,"2018-03-13 17:25:27",13
1297,371,198,48,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:27",13
1298,371,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:27",13
1299,371,59,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:27",13
1300,371,9,26,1,15.00,0.000000,0.007140,0.000000,1,1,"2018-03-13 17:25:27",13
1301,371,58,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:27",13
1302,371,287,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:27",13
1303,371,290,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:27",13
1304,371,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-13 17:25:27",13
1305,372,27,51,1,3.00,1.000000,0.375000,8.000000,1,1,"2018-03-13 17:25:56",13
1306,372,40,51,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-13 17:25:56",13
1307,372,3,26,1,20.00,0.000000,0.020000,0.000000,1,1,"2018-03-13 17:25:56",13
1308,372,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-13 17:25:56",13
1309,372,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:56",13
1310,372,61,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:56",13
1311,372,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:56",13
1312,372,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:56",13
1313,372,9,26,1,25.00,0.000000,0.011900,0.000000,1,1,"2018-03-13 17:25:56",13
1314,372,290,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-13 17:25:56",13
1315,372,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-13 17:25:56",13
1316,373,27,51,1,2.00,1.000000,0.250000,8.000000,1,1,"2018-03-14 19:39:44",13
1317,373,39,51,1,0.50,0.000000,0.020000,0.000000,1,1,"2018-03-14 19:39:44",13
1318,373,10,-1,1,2.00,0.000000,0.500000,0.000000,1,1,"2018-03-14 19:39:44",13
1319,373,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-03-14 19:39:44",13
1320,373,198,48,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-14 19:39:44",13
1321,373,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-14 19:39:44",13
1322,373,59,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-14 19:39:44",13
1323,373,58,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-14 19:39:44",13
1324,373,287,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-14 19:39:44",13
1325,373,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-14 19:39:44",13
1326,373,290,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-14 19:39:44",13
1327,374,38,26,1,20.00,0.010000,20.000000,0.010000,1,1,"2018-03-16 20:10:29",13
1328,374,27,51,1,1.50,0.000000,0.187500,0.000000,1,1,"2018-03-16 20:10:29",13
1329,374,3,26,1,60.00,0.000000,0.060000,0.000000,1,1,"2018-03-16 20:10:29",13
1330,374,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-16 20:10:29",13
1331,374,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-16 20:10:29",13
1332,374,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-16 20:10:29",13
1333,374,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-16 20:10:29",13
1334,374,61,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-16 20:10:29",13
1335,374,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-16 20:10:29",13
1336,375,27,51,1,2.00,1.000000,0.250000,8.000000,1,1,"2018-03-17 09:43:40",13
1337,375,39,51,1,0.50,0.000000,0.020000,0.000000,1,1,"2018-03-17 09:43:40",13
1338,375,10,-1,1,2.00,0.000000,0.500000,0.000000,1,1,"2018-03-17 09:43:40",13
1339,375,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-03-17 09:43:40",13
1340,375,198,48,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-17 09:43:40",13
1341,375,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-17 09:43:40",13
1342,375,59,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-17 09:43:40",13
1343,375,58,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-17 09:43:40",13
1344,375,287,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-17 09:43:40",13
1345,375,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-17 09:43:40",13
1346,375,290,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-17 09:43:40",13
1347,376,38,26,1,10.00,0.010000,10.000000,0.010000,1,1,"2018-03-19 13:06:38",9
1348,376,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:06:38",9
1349,376,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-19 13:06:38",9
1350,376,64,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:06:38",9
1351,376,61,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:06:38",9
1352,376,287,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:06:38",9
1353,376,58,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:06:38",9
1354,377,208,51,1,1.00,0.010000,0.040000,0.250000,1,1,"2018-03-19 13:07:20",9
1355,377,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:07:20",9
1356,377,46,-1,1,1.00,0.000000,0.050000,0.000000,1,1,"2018-03-19 13:07:20",9
1357,377,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:07:20",9
1358,377,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-19 13:07:20",9
1359,377,64,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:07:20",9
1360,377,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-19 13:07:20",9
1361,377,61,-1,1,1.00,0.010000,1.000000,0.010000,0,1,"2018-03-19 13:07:20",9
1362,378,27,51,1,1.00,0.010000,0.125000,0.080000,1,1,"2018-03-19 13:13:27",9
1363,378,353,26,1,85.00,0.000000,85.000000,0.000000,1,1,"2018-03-19 13:13:27",9
1364,378,38,26,1,20.00,0.000000,20.000000,0.000000,1,1,"2018-03-19 13:13:27",9
1365,378,3,26,1,60.00,0.000000,0.060000,0.000000,1,1,"2018-03-19 13:13:27",9
1366,378,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-19 13:13:27",9
1367,378,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:13:27",9
1368,378,61,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:13:27",9
1369,378,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:13:27",9
1370,378,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:13:27",9
1371,378,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-19 13:13:27",9
1372,378,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:13:27",9
1373,379,27,51,1,3.00,1.000000,0.375000,8.000000,1,1,"2018-03-19 13:13:48",9
1374,379,39,51,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:13:48",9
1375,379,10,-1,1,2.00,0.000000,0.500000,0.000000,1,1,"2018-03-19 13:13:48",9
1376,379,3,26,1,50.00,0.000000,0.050000,0.000000,1,1,"2018-03-19 13:13:48",9
1377,379,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-19 13:13:48",9
1378,379,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:13:48",9
1379,379,61,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:13:48",9
1380,379,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:13:48",9
1381,379,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:13:48",9
1382,379,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:13:48",9
1383,379,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-19 13:13:48",9
1384,380,27,51,1,3.00,0.010000,0.375000,0.080000,1,1,"2018-03-19 13:16:21",9
1385,380,11,-1,1,2.00,0.000000,0.500000,0.000000,1,1,"2018-03-19 13:16:21",9
1386,380,3,26,1,50.00,0.000000,0.050000,0.000000,1,1,"2018-03-19 13:16:21",9
1387,380,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-19 13:16:21",9
1388,380,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:16:21",9
1389,380,61,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:16:21",9
1390,380,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:16:21",9
1391,380,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:16:21",9
1392,380,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:16:21",9
1393,380,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-19 13:16:21",9
1394,380,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-19 13:16:21",9
1395,380,44,26,1,80.00,0.000000,0.088880,0.000000,1,1,"2018-03-19 13:16:21",9
1396,381,27,51,1,2.00,0.010000,0.250000,0.080000,1,1,"2018-03-19 13:16:44",9
1397,381,198,48,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:16:44",9
1398,381,11,-1,1,2.00,0.000000,0.500000,0.000000,1,1,"2018-03-19 13:16:44",9
1399,381,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:16:44",9
1400,381,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:16:44",9
1401,381,59,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:16:44",9
1402,381,58,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:16:44",9
1403,381,287,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:16:44",9
1404,381,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:16:44",9
1405,381,44,26,1,40.00,0.000000,0.044440,0.000000,1,1,"2018-03-19 13:16:44",9
1406,381,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-03-19 13:16:44",9
1407,382,27,51,1,3.00,1.000000,0.375000,8.000000,1,1,"2018-03-19 13:17:08",9
1408,382,40,51,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:17:08",9
1409,382,3,26,1,20.00,0.000000,0.020000,0.000000,1,1,"2018-03-19 13:17:08",9
1410,382,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-03-19 13:17:08",9
1411,382,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:17:08",9
1412,382,61,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-03-19 13:17:08",9
1413,382,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:17:08",9
1414,382,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:17:08",9
1415,382,9,26,1,25.00,0.000000,0.011900,0.000000,1,1,"2018-03-19 13:17:08",9
1416,382,290,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:17:08",9
1417,382,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:17:08",9
1418,383,27,51,1,2.00,1.000000,0.250000,8.000000,1,1,"2018-03-19 13:19:49",9
1419,383,39,51,1,0.50,0.000000,0.020000,0.000000,1,1,"2018-03-19 13:19:49",9
1420,383,10,-1,1,2.00,0.000000,0.500000,0.000000,1,1,"2018-03-19 13:19:49",9
1421,383,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-03-19 13:19:49",9
1422,383,198,48,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:19:49",9
1423,383,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-03-19 13:19:49",9
