id,documento_id,documento_relacionado_id,indicador,estado,fecha_creacion,usuario_creacion
2398,13431,13430,1,1,"2018-07-16 20:01:11",11
2399,13438,13439,1,1,"2018-07-16 21:17:30",10
2400,13450,13451,1,1,"2018-07-17 12:38:23",18
2401,13456,13455,1,1,"2018-07-17 13:14:18",18
2402,13459,13460,1,1,"2018-07-17 14:03:13",18
2403,13462,13461,1,1,"2018-07-17 15:05:36",10
2404,13334,13464,1,1,"2018-07-17 15:09:40",10
2405,13483,13484,1,1,"2018-07-17 17:55:47",10
2406,13504,13430,1,1,"2018-07-17 19:21:14",8
2407,13431,13503,1,1,"2018-07-17 19:21:14",8
2408,13431,13504,1,1,"2018-07-17 19:21:14",8
2409,13518,13517,1,1,"2018-07-17 20:25:48",11
2410,13519,13520,1,1,"2018-07-17 20:28:11",11
2411,13527,13526,1,1,"2018-07-17 21:18:08",8
2412,13529,13530,1,1,"2018-07-17 21:30:16",8
2413,13540,13539,1,1,"2018-07-18 12:43:34",10
2414,13552,13553,1,1,"2018-07-18 13:58:19",10
2415,13556,13557,1,1,"2018-07-18 14:03:11",18
2416,13277,13559,1,1,"2018-07-18 14:53:11",8
2417,13572,13571,1,1,"2018-07-18 16:52:10",8
2418,13586,13587,1,1,"2018-07-18 17:59:39",8
2419,13599,13461,1,1,"2018-07-18 19:21:50",10
2420,13462,13598,1,1,"2018-07-18 19:21:50",10
2421,13462,13599,1,1,"2018-07-18 19:21:50",10
2422,13611,13610,1,1,"2018-07-18 19:41:36",10
2423,13617,13616,1,1,"2018-07-18 20:13:29",11
2424,13619,13620,1,1,"2018-07-18 20:31:26",11
2425,13622,13623,1,1,"2018-07-18 21:29:53",10
2426,13633,13632,1,1,"2018-07-19 11:33:04",18
2427,13636,13635,1,1,"2018-07-19 11:37:20",18
2428,13456,13637,1,1,"2018-07-19 11:51:32",10
2429,13540,13638,1,1,"2018-07-19 12:11:27",10
2430,13640,13641,1,1,"2018-07-19 14:05:00",18
2431,13649,13648,1,1,"2018-07-19 15:57:54",10
2432,13658,13657,1,1,"2018-07-19 17:48:56",18
2433,13661,13662,1,1,"2018-07-19 17:56:15",10
2434,13669,13668,1,1,"2018-07-19 19:01:35",18
2435,13691,13690,1,1,"2018-07-19 20:45:08",18
2436,13699,13698,1,1,"2018-07-19 21:36:22",8
2437,13702,13701,1,1,"2018-07-19 21:45:00",8
2438,13703,13704,1,1,"2018-07-19 21:46:23",8
2439,13709,13708,1,1,"2018-07-20 11:56:44",18
2440,13712,13711,1,1,"2018-07-20 12:00:56",10
2441,13719,13718,1,1,"2018-07-20 13:06:08",10
2442,13723,13724,1,1,"2018-07-20 14:06:46",18
2443,13734,13733,1,1,"2018-07-20 16:40:00",10
2444,13745,13746,1,1,"2018-07-20 18:10:21",10
2445,13750,13749,1,1,"2018-07-20 18:25:30",8
2446,13669,13752,1,1,"2018-07-20 18:38:27",8
2447,13658,13765,1,1,"2018-07-20 19:40:00",8
2448,13784,13785,1,1,"2018-07-20 20:36:51",11
2449,13572,13787,1,1,"2018-07-20 20:41:46",8
2450,13636,13789,1,1,"2018-07-20 20:46:15",8
2451,13796,13797,1,1,"2018-07-20 21:29:31",8
2452,13800,13801,1,1,"2018-07-20 21:29:47",8
2453,13815,13814,1,1,"2018-07-21 11:47:33",10
2454,13818,13819,1,1,"2018-07-21 14:03:53",18
2455,13821,13822,1,1,"2018-07-21 14:04:05",18
2456,13824,13825,1,1,"2018-07-21 14:04:19",18
2457,13611,13826,1,1,"2018-07-21 14:51:36",10
2458,13832,13831,1,1,"2018-07-21 15:48:31",10
2459,13839,13840,1,1,"2018-07-21 17:55:24",10
2460,13719,13850,1,1,"2018-07-21 19:30:14",8
2461,13864,13863,1,1,"2018-07-21 20:16:31",11
2462,13866,13867,1,1,"2018-07-21 20:26:52",11
2463,13869,13870,1,1,"2018-07-21 20:27:05",11
2464,13874,13873,1,1,"2018-07-21 21:15:10",8
2465,13880,13879,1,1,"2018-07-21 21:39:35",8
2466,13889,13888,1,1,"2018-07-21 21:46:47",8
2467,13890,13891,1,1,"2018-07-21 21:48:54",8
2468,13893,13894,1,1,"2018-07-21 21:49:04",8
2469,13896,13897,1,1,"2018-07-21 21:49:13",8
2470,13899,13900,1,1,"2018-07-21 21:49:16",8
2471,13902,13903,1,1,"2018-07-21 21:49:23",8
2472,13917,13918,1,1,"2018-07-23 14:12:54",18
2473,13921,13920,1,1,"2018-07-23 15:03:05",10
2474,13929,13928,1,1,"2018-07-23 16:28:41",10
2475,13938,13733,1,1,"2018-07-23 17:27:32",10
2476,13734,13937,1,1,"2018-07-23 17:27:32",10
2477,13734,13938,1,1,"2018-07-23 17:27:32",10
2478,13943,13944,1,1,"2018-07-23 17:51:41",10
2479,13955,13954,1,1,"2018-07-23 19:01:22",11
2480,13976,13977,1,1,"2018-07-23 20:37:25",11
2481,13980,13979,1,1,"2018-07-23 21:13:24",8
2482,13984,13985,1,1,"2018-07-23 21:31:09",8
2483,14004,14005,1,1,"2018-07-24 14:04:53",18
2484,14009,13831,1,1,"2018-07-24 15:21:03",10
2485,13832,14008,1,1,"2018-07-24 15:21:03",10
2486,13832,14009,1,1,"2018-07-24 15:21:03",10
2487,13929,14016,1,1,"2018-07-24 17:17:55",10
2488,14027,13954,1,1,"2018-07-24 17:48:30",10
2489,13955,14026,1,1,"2018-07-24 17:48:30",10
2490,13955,14027,1,1,"2018-07-24 17:48:30",10
2491,14028,14029,1,1,"2018-07-24 18:01:17",10
2492,13750,14036,1,1,"2018-07-24 18:20:45",8
2493,14044,14043,1,1,"2018-07-24 19:20:07",11
2494,14055,14054,1,1,"2018-07-24 20:03:13",11
2495,14060,14061,1,1,"2018-07-24 20:32:31",11
2496,14064,14063,1,1,"2018-07-24 21:17:47",8
2497,14066,14067,1,1,"2018-07-24 21:31:37",8
2498,14070,14071,1,1,"2018-07-24 21:31:47",8
2499,14074,14075,1,1,"2018-07-24 21:32:11",8
2500,14091,14090,1,1,"2018-07-25 13:24:38",18
2501,14093,14094,1,1,"2018-07-25 13:40:06",18
2502,14099,14100,1,1,"2018-07-25 14:05:05",18
2503,14109,14108,1,1,"2018-07-25 17:27:34",10
2504,14114,14115,1,1,"2018-07-25 18:00:47",10
2505,14145,14144,1,1,"2018-07-25 20:20:40",11
2506,14153,13979,1,1,"2018-07-25 20:46:11",8
2507,13980,14152,1,1,"2018-07-25 20:46:11",8
2508,13980,14153,1,1,"2018-07-25 20:46:11",8
2509,14155,14156,1,1,"2018-07-25 20:56:48",11
2510,14159,14158,1,1,"2018-07-25 21:14:31",8
2511,14161,14162,1,1,"2018-07-25 21:37:58",8
2512,14184,14185,1,1,"2018-07-26 14:10:54",18
2513,14197,14198,1,1,"2018-07-26 18:01:34",10
2514,14208,14207,1,1,"2018-07-26 19:05:09",18
2515,14222,14108,1,1,"2018-07-26 19:53:26",8
2516,14109,14221,1,1,"2018-07-26 19:53:26",8
2517,14109,14222,1,1,"2018-07-26 19:53:26",8
2518,14234,14235,1,1,"2018-07-26 20:37:23",18
2519,14242,14241,1,1,"2018-07-26 21:12:53",8
2520,14243,14244,1,1,"2018-07-26 21:29:21",8
2521,14278,14279,1,1,"2018-07-27 17:53:40",10
2522,14208,14300,1,1,"2018-07-27 19:55:36",22
2523,14309,14308,1,1,"2018-07-27 20:38:18",11
2524,14310,14311,1,1,"2018-07-27 20:43:55",11
2525,14318,14317,1,1,"2018-07-27 21:37:24",22
2526,14319,14320,1,1,"2018-07-27 21:52:15",22
2527,14334,14333,1,1,"2018-07-30 11:28:35",10
2528,14338,14337,1,1,"2018-07-30 13:11:02",18
2529,14342,14341,1,1,"2018-07-30 13:54:58",18
2530,14344,14345,1,1,"2018-07-30 14:04:21",18
2531,14354,14353,1,1,"2018-07-30 16:43:04",10
2532,14362,14363,1,1,"2018-07-30 18:03:25",10
2533,14387,14388,1,1,"2018-07-30 20:25:32",11
2534,14391,14390,1,1,"2018-07-30 21:05:20",8
2535,14393,14394,1,1,"2018-07-30 21:30:26",8
2536,14410,14411,1,1,"2018-07-31 13:55:11",11
2537,14414,14413,1,1,"2018-07-31 15:51:07",10
2538,14437,14337,1,1,"2018-07-31 17:55:16",10
2539,14338,14436,1,1,"2018-07-31 17:55:16",10
2540,14338,14437,1,1,"2018-07-31 17:55:16",10
2541,14391,14438,1,1,"2018-07-31 17:56:02",10
2542,14441,14442,1,1,"2018-07-31 17:57:24",10
2543,14459,14460,1,1,"2018-07-31 20:36:13",18
2544,14463,14462,1,1,"2018-07-31 21:15:42",8
2545,14464,14465,1,1,"2018-07-31 21:29:09",8
2546,14342,14476,1,1,"2018-08-01 12:26:39",18
2547,14478,14477,1,1,"2018-08-01 12:27:49",18
2548,13921,14479,1,1,"2018-08-01 12:44:42",10
2549,14486,14487,1,1,"2018-08-01 14:02:10",18
2550,14489,14488,1,1,"2018-08-01 15:38:03",10
2551,14500,14353,1,1,"2018-08-01 17:39:29",10
2552,14354,14499,1,1,"2018-08-01 17:39:29",10
2553,14354,14500,1,1,"2018-08-01 17:39:29",10
2554,14511,14512,1,1,"2018-08-01 18:02:45",10
2555,14534,14533,1,1,"2018-08-01 20:22:02",11
2556,14536,14537,1,1,"2018-08-01 20:39:48",11
2557,14539,14540,1,1,"2018-08-01 21:32:09",8
2558,14551,14550,1,1,"2018-08-02 11:58:43",10
2559,14557,14558,1,1,"2018-08-02 14:04:17",18
2560,14588,14589,1,1,"2018-08-02 17:46:07",11
2561,14592,14593,1,1,"2018-08-02 17:55:11",10
2562,14613,14614,1,1,"2018-08-02 20:31:28",11
2563,14618,14617,1,1,"2018-08-02 21:16:38",8
2564,14620,14621,1,1,"2018-08-02 21:30:06",8
2565,14630,14629,1,1,"2018-08-03 11:34:03",18
2566,14634,14633,1,1,"2018-08-03 12:11:12",10
2567,14640,14641,1,1,"2018-08-03 14:03:34",18
2568,14652,14653,1,1,"2018-08-03 17:57:59",10
2569,14670,14669,1,1,"2018-08-03 19:17:43",11
2570,14414,14672,1,1,"2018-08-03 19:28:25",8
2571,14677,14676,1,1,"2018-08-03 20:08:11",11
2572,14680,14679,1,1,"2018-08-03 20:18:56",11
2573,14682,14683,1,1,"2018-08-03 20:27:54",11
2574,14686,14685,1,1,"2018-08-03 21:23:44",8
2575,14688,14689,1,1,"2018-08-03 21:30:03",8
2576,14698,14697,1,1,"2018-08-04 11:59:52",18
2577,14703,14704,1,1,"2018-08-04 14:02:42",18
2578,14712,14711,1,1,"2018-08-04 15:10:16",10
2579,14715,14714,1,1,"2018-08-04 17:20:38",10
2580,14724,14725,1,1,"2018-08-04 17:52:57",10
2581,14736,14735,1,1,"2018-08-04 19:00:13",11
2582,14746,14745,1,1,"2018-08-04 20:21:14",11
2583,14750,14749,1,1,"2018-08-04 20:34:58",11
2584,14751,14752,1,1,"2018-08-04 20:37:07",11
2585,14755,14754,1,1,"2018-08-04 21:16:44",8
2586,14757,14756,1,1,"2018-08-04 21:33:36",8
2587,14758,14759,1,1,"2018-08-04 21:35:01",8
2588,14772,14773,1,1,"2018-08-06 14:05:29",18
2589,14715,14781,1,1,"2018-08-06 15:35:24",10
2590,14783,14782,1,1,"2018-08-06 16:16:20",10
2591,14790,14791,1,1,"2018-08-06 17:59:52",10
2592,14736,14807,1,1,"2018-08-06 19:25:39",8
2593,14816,14817,1,1,"2018-08-06 20:29:34",11
2594,14821,14822,1,1,"2018-08-06 21:29:43",8
2595,14843,14842,1,1,"2018-08-07 13:00:59",18
2596,14854,14855,1,1,"2018-08-07 14:05:15",18
2597,14865,14866,1,1,"2018-08-07 16:33:31",10
2598,14875,14876,1,1,"2018-08-07 17:59:56",10
2599,14901,14900,1,1,"2018-08-07 20:26:42",11
2600,14902,14903,1,1,"2018-08-07 20:32:26",11
2601,14908,14907,1,1,"2018-08-07 21:15:56",8
2602,14912,14913,1,1,"2018-08-07 21:40:14",8
2603,14919,14920,1,1,"2018-08-08 14:05:04",18
2604,14928,14929,1,1,"2018-08-08 17:52:04",10
2605,14944,14943,1,1,"2018-08-08 19:48:48",11
2606,14947,14946,1,1,"2018-08-08 19:50:55",11
2607,14950,14949,1,1,"2018-08-08 19:54:10",11
2608,14954,14955,1,1,"2018-08-08 20:28:16",11
2609,14964,14965,1,1,"2018-08-08 21:36:59",8
2610,14972,14971,1,1,"2018-08-09 11:38:39",10
2611,14974,14973,1,1,"2018-08-09 11:43:21",18
2612,14977,14978,1,1,"2018-08-09 14:04:07",18
2613,14980,14979,1,1,"2018-08-09 15:12:35",10
2614,14983,14982,1,1,"2018-08-09 15:20:13",10
2615,14944,14998,1,1,"2018-08-09 17:35:36",10
2616,15003,15004,1,1,"2018-08-09 17:58:05",10
2617,14950,15007,1,1,"2018-08-09 18:31:47",8
2618,15012,15011,1,1,"2018-08-09 18:49:32",11
2619,15018,15017,1,1,"2018-08-09 19:34:14",11
2620,15029,15030,1,1,"2018-08-09 20:31:57",11
2621,15035,15034,1,1,"2018-08-09 21:19:14",8
2622,15041,15042,1,1,"2018-08-09 21:36:09",8
2623,15061,15060,1,1,"2018-08-10 12:54:01",18
2624,15066,15067,1,1,"2018-08-10 14:09:52",18
2625,14947,15070,1,1,"2018-08-10 16:25:12",10
2626,15080,15081,1,1,"2018-08-10 17:55:36",10
2627,15012,15094,1,1,"2018-08-10 18:42:07",8
2628,15108,15107,1,1,"2018-08-10 19:44:03",11
2629,15121,15122,1,1,"2018-08-10 20:45:22",11
2630,15126,15125,1,1,"2018-08-10 21:16:47",8
2631,15131,15132,1,1,"2018-08-10 21:40:50",8
2632,15134,15133,1,1,"2018-08-11 10:42:13",11
2633,15136,15135,1,1,"2018-08-11 11:11:02",11
2634,15018,15145,1,1,"2018-08-11 15:38:38",10
2635,15148,15147,1,1,"2018-08-11 15:48:06",10
2636,15158,15157,1,1,"2018-08-11 17:50:31",11
2637,15159,15160,1,1,"2018-08-11 17:54:18",10
2638,15170,15169,1,1,"2018-08-11 20:45:11",11
2639,15172,15171,1,1,"2018-08-11 20:46:34",11
2640,15173,15174,1,1,"2018-08-11 20:47:12",11
2641,15179,15178,1,1,"2018-08-11 21:14:45",8
2642,15181,15180,1,1,"2018-08-11 21:39:17",8
2643,15184,15183,1,1,"2018-08-11 21:45:30",8
2644,15185,15186,1,1,"2018-08-11 21:46:16",8
2645,15211,15212,1,1,"2018-08-13 14:03:37",18
2646,15226,14982,1,1,"2018-08-13 17:03:58",10
2647,14983,15225,1,1,"2018-08-13 17:03:58",10
2648,14983,15226,1,1,"2018-08-13 17:03:58",10
2649,15235,15236,1,1,"2018-08-13 17:55:17",10
2650,15239,15238,1,1,"2018-08-13 18:21:06",18
2651,15251,15250,1,1,"2018-08-13 19:52:55",18
2652,15257,15258,1,1,"2018-08-13 20:46:15",18
2653,15158,15260,1,1,"2018-08-13 21:27:56",8
2654,15263,15262,1,1,"2018-08-13 21:37:14",8
2655,15265,15266,1,1,"2018-08-13 21:41:13",8
2656,15278,15279,1,1,"2018-08-14 14:03:14",18
2657,15281,15280,1,1,"2018-08-14 15:21:20",10
2658,15294,15293,1,1,"2018-08-14 15:53:24",10
2659,15301,15250,1,1,"2018-08-14 17:44:49",10
2660,15251,15300,1,1,"2018-08-14 17:44:49",10
2661,15251,15301,1,1,"2018-08-14 17:44:49",10
2662,15305,15306,1,1,"2018-08-14 17:51:44",10
2663,15239,15307,1,1,"2018-08-14 18:07:04",8
2664,15263,15320,1,1,"2018-08-14 19:28:09",8
2665,15328,15329,1,1,"2018-08-14 20:32:31",18
2666,15331,15330,1,1,"2018-08-14 21:15:16",8
2667,15334,15335,1,1,"2018-08-14 21:33:10",8
2668,15343,15342,1,1,"2018-08-15 11:41:44",18
2669,15348,15349,1,1,"2018-08-15 14:01:39",18
2670,15108,15353,1,1,"2018-08-15 16:21:02",10
2671,15361,15360,1,1,"2018-08-15 17:00:16",18
2672,15281,15365,1,1,"2018-08-15 17:06:29",10
2673,15369,15368,1,1,"2018-08-15 17:27:00",10
2674,15370,15371,1,1,"2018-08-15 17:55:56",10
2675,15392,14979,1,1,"2018-08-15 20:06:47",8
2676,14980,15391,1,1,"2018-08-15 20:06:47",8
2677,14980,15392,1,1,"2018-08-15 20:06:47",8
2678,15400,15401,1,1,"2018-08-15 20:34:49",18
2679,15407,15406,1,1,"2018-08-15 21:16:35",8
2680,15412,15413,1,1,"2018-08-15 21:43:28",8
2681,15421,15420,1,1,"2018-08-16 11:18:51",10
2682,15424,15423,1,1,"2018-08-16 11:33:20",18
2683,15429,15430,1,1,"2018-08-16 14:02:08",18
2684,15450,15451,1,1,"2018-08-16 18:09:28",10
2685,15454,15453,1,1,"2018-08-16 18:18:35",8
2686,15471,15470,1,1,"2018-08-16 19:39:11",8
2687,15479,15480,1,1,"2018-08-16 20:42:43",18
2688,15485,15484,1,1,"2018-08-16 21:14:53",8
2689,15487,15486,1,1,"2018-08-16 21:20:49",8
2690,15489,15490,1,1,"2018-08-16 21:37:04",8
2691,15502,15501,1,1,"2018-08-17 13:58:57",18
2692,15505,15504,1,1,"2018-08-17 14:00:30",18
2693,15507,15508,1,1,"2018-08-17 14:09:53",18
2694,15510,15509,1,1,"2018-08-17 15:05:38",10
2695,15525,15524,1,1,"2018-08-17 16:54:57",10
2696,15535,15534,1,1,"2018-08-17 17:35:07",18
2697,15537,15538,1,1,"2018-08-17 18:04:41",8
2698,15471,15558,1,1,"2018-08-17 20:06:50",8
2699,15502,15561,1,1,"2018-08-17 20:30:26",8
2700,15563,15562,1,1,"2018-08-17 20:38:39",18
2701,15564,15565,1,1,"2018-08-17 20:40:29",18
2702,15571,15570,1,1,"2018-08-17 21:16:38",8
2703,15572,15573,1,1,"2018-08-17 21:34:23",8
2704,15584,15583,1,1,"2018-08-18 12:22:18",18
2705,15586,15585,1,1,"2018-08-18 12:31:27",10
2706,15592,15591,1,1,"2018-08-18 13:13:18",18
2707,15596,15597,1,1,"2018-08-18 14:08:21",18
2708,15454,15611,1,1,"2018-08-18 16:38:12",10
2709,15623,15624,1,1,"2018-08-18 17:56:59",10
2710,15642,15360,1,1,"2018-08-18 19:25:05",8
2711,15361,15641,1,1,"2018-08-18 19:25:05",8
2712,15361,15642,1,1,"2018-08-18 19:25:05",8
2713,15485,15648,1,1,"2018-08-18 19:49:31",8
2714,15651,15650,1,1,"2018-08-18 20:18:44",8
2715,15654,15653,1,1,"2018-08-18 20:24:13",18
2716,15656,15655,1,1,"2018-08-18 20:31:41",18
2717,15657,15658,1,1,"2018-08-18 20:40:46",18
2718,15660,15659,1,1,"2018-08-18 21:12:58",8
2719,15505,15664,1,1,"2018-08-18 21:30:06",8
2720,15666,15665,1,1,"2018-08-18 21:43:19",8
2721,15668,15667,1,1,"2018-08-18 21:43:35",8
2722,15670,15671,1,1,"2018-08-18 21:46:59",8
2723,15690,15689,1,1,"2018-08-20 12:04:26",18
2724,15693,15694,1,1,"2018-08-20 14:03:14",18
2725,15702,15701,1,1,"2018-08-20 16:06:30",10
2726,15711,15509,1,1,"2018-08-20 16:37:23",10
2727,15510,15710,1,1,"2018-08-20 16:37:23",10
2728,15510,15711,1,1,"2018-08-20 16:37:23",10
2729,15715,15714,1,1,"2018-08-20 17:26:47",10
2730,15726,15727,1,1,"2018-08-20 17:56:26",10
2731,15525,15739,1,1,"2018-08-20 19:19:00",8
2732,15744,15743,1,1,"2018-08-20 19:33:15",8
2733,15751,15752,1,1,"2018-08-20 20:31:19",11
2734,15651,15756,1,1,"2018-08-20 21:25:32",8
2735,15758,15759,1,1,"2018-08-20 21:31:28",8
2736,15766,15765,1,1,"2018-08-21 11:56:26",13
2737,15778,15779,1,1,"2018-08-21 14:00:07",11
2738,15794,15795,1,1,"2018-08-21 17:56:08",10
2739,15702,15808,1,1,"2018-08-21 19:44:51",8
2740,15818,15819,1,1,"2018-08-21 20:35:23",18
2741,15826,15825,1,1,"2018-08-21 21:32:50",8
2742,15828,15827,1,1,"2018-08-21 21:41:20",8
2743,15829,15830,1,1,"2018-08-21 21:52:22",8
2744,15856,15855,1,1,"2018-08-22 11:16:06",13
2745,15858,15857,1,1,"2018-08-22 11:17:27",13
2746,15859,15860,1,1,"2018-08-22 11:19:44",13
2747,15866,15867,1,1,"2018-08-22 11:33:16",13
2748,15882,15883,1,1,"2018-08-22 12:33:38",13
2749,15887,15886,1,1,"2018-08-22 14:05:00",18
2750,15889,15890,1,1,"2018-08-22 14:08:51",18
2751,15903,15902,1,1,"2018-08-22 15:38:13",10
2752,15908,15907,1,1,"2018-08-22 17:25:20",11
2753,15911,15912,1,1,"2018-08-22 17:58:25",10
2754,15926,15925,1,1,"2018-08-22 18:52:57",8
2755,15936,15935,1,1,"2018-08-22 20:03:35",11
2756,15938,15939,1,1,"2018-08-22 20:30:17",11
2757,15943,15942,1,1,"2018-08-22 21:18:09",8
2758,15944,15945,1,1,"2018-08-22 21:29:30",8
2759,15955,15954,1,1,"2018-08-23 08:14:00",13
2760,15965,15964,1,1,"2018-08-23 12:18:54",18
2761,15967,15966,1,1,"2018-08-23 12:28:01",10
2762,15969,15970,1,1,"2018-08-23 14:05:52",18
2763,15981,15980,1,1,"2018-08-23 16:21:25",10
2764,16011,16010,1,1,"2018-08-23 18:16:35",11
2765,16024,16025,1,1,"2018-08-23 20:33:11",11
2766,16028,16029,1,1,"2018-08-24 16:59:47",10
2767,16046,16045,1,1,"2018-08-24 17:17:05",10
2768,16048,16049,1,1,"2018-08-24 17:50:23",10
2769,16054,16055,1,1,"2018-08-24 18:07:50",18
2770,15926,16058,1,1,"2018-08-24 18:12:29",22
2771,16084,16083,1,1,"2018-08-24 19:36:48",18
2772,16096,16097,1,1,"2018-08-24 20:36:30",18
2773,16100,16101,1,1,"2018-08-24 21:32:41",22
2774,16112,16111,1,1,"2018-08-25 11:53:07",11
2775,16114,16113,1,1,"2018-08-25 11:55:31",10
2776,16120,16121,1,1,"2018-08-25 13:57:51",11
2777,16134,16133,1,1,"2018-08-25 16:15:34",10
2778,15981,16141,1,1,"2018-08-25 17:28:44",10
2779,16144,16145,1,1,"2018-08-25 17:54:13",10
2780,16046,16156,1,1,"2018-08-25 20:33:55",8
2781,16162,16161,1,1,"2018-08-25 21:15:25",8
2782,16165,16164,1,1,"2018-08-25 21:26:45",8
2783,16167,16166,1,1,"2018-08-25 21:39:08",8
2784,16168,16169,1,1,"2018-08-25 21:42:05",8
2785,16179,16178,1,1,"2018-08-27 15:25:38",10
2786,16192,16193,1,1,"2018-08-27 17:55:33",10
2787,16210,16209,1,1,"2018-08-27 20:32:30",8
2788,16216,16217,1,1,"2018-08-27 21:31:10",8
2789,16223,16133,1,1,"2018-08-28 12:15:11",10
2790,16134,16222,1,1,"2018-08-28 12:15:11",10
2791,16134,16223,1,1,"2018-08-28 12:15:11",10
2792,16239,16238,1,1,"2018-08-28 15:50:18",10
2793,16247,16248,1,1,"2018-08-28 18:00:19",10
2794,16261,16260,1,1,"2018-08-28 21:16:19",8
2795,16263,16264,1,1,"2018-08-28 21:35:18",8
2796,16278,16277,1,1,"2018-08-29 15:38:14",10
2797,16179,16279,1,1,"2018-08-29 15:40:55",10
2798,16285,16286,1,1,"2018-08-29 17:56:04",10
2799,16302,16301,1,1,"2018-08-29 19:37:59",23
2800,16304,16303,1,1,"2018-08-29 19:47:55",23
2801,16311,16310,1,1,"2018-08-29 20:21:54",23
2802,16210,16312,1,1,"2018-08-29 20:31:15",23
2803,16321,16320,1,1,"2018-08-29 21:26:49",23
2804,16322,16323,1,1,"2018-08-29 21:33:07",23
2805,16278,16333,1,1,"2018-08-31 15:35:07",10
2806,16344,16343,1,1,"2018-08-31 17:35:23",10
2807,16346,16347,1,1,"2018-08-31 17:54:30",10
2808,16349,16303,1,1,"2018-08-31 18:09:02",8
2809,16304,16348,1,1,"2018-08-31 18:09:02",8
2810,16304,16349,1,1,"2018-08-31 18:09:02",8
2811,16358,16357,1,1,"2018-08-31 19:41:45",8
2812,16361,16360,1,1,"2018-08-31 20:11:57",8
2813,16368,16369,1,1,"2018-08-31 21:29:42",8
2814,16382,16301,1,1,"2018-09-01 16:31:39",10
2815,16302,16381,1,1,"2018-09-01 16:31:39",10
2816,16302,16382,1,1,"2018-09-01 16:31:39",10
2817,16311,16383,1,1,"2018-09-01 16:32:55",10
2818,16392,16393,1,1,"2018-09-01 17:56:55",10
2819,16361,16394,1,1,"2018-09-01 18:13:29",8
2820,16344,16402,1,1,"2018-09-01 19:03:10",8
2821,16409,16408,1,1,"2018-09-01 21:15:22",8
2822,16411,16410,1,1,"2018-09-01 21:29:25",8
2823,16413,16414,1,1,"2018-09-01 21:36:47",8
2824,16440,16441,1,1,"2018-09-03 18:09:14",10
2825,16447,16446,1,1,"2018-09-03 19:36:31",8
2826,16358,16454,1,1,"2018-09-03 20:54:23",8
2827,16463,16464,1,1,"2018-09-03 21:32:36",8
2828,16468,16469,1,1,"2018-09-04 09:10:58",13
2829,16473,16472,1,1,"2018-09-04 12:18:04",10
2830,16484,16483,1,1,"2018-09-04 16:37:23",10
2831,16494,16495,1,1,"2018-09-04 17:56:47",10
2832,16503,16502,1,1,"2018-09-04 18:59:44",8
2833,16515,16514,1,1,"2018-09-04 21:19:02",8
2834,16518,16519,1,1,"2018-09-04 21:29:24",8
2835,16536,16535,1,1,"2018-09-05 17:04:26",10
2836,16542,16543,1,1,"2018-09-05 17:58:41",10
2837,16545,16472,1,1,"2018-09-05 18:10:12",22
2838,16473,16544,1,1,"2018-09-05 18:10:12",22
2839,16473,16545,1,1,"2018-09-05 18:10:12",22
2840,16447,16554,1,1,"2018-09-05 19:12:03",22
2841,16562,16561,1,1,"2018-09-05 19:34:33",22
2842,16565,16566,1,1,"2018-09-05 21:31:33",22
2843,16570,16569,1,1,"2018-09-06 11:10:30",10
2844,16484,16572,1,1,"2018-09-06 15:20:14",10
2845,16574,16573,1,1,"2018-09-06 15:22:50",10
2846,16592,16593,1,1,"2018-09-06 17:56:03",10
2847,16615,16614,1,1,"2018-09-06 21:15:37",8
2848,16616,16617,1,1,"2018-09-06 21:29:08",8
2849,16622,16621,1,1,"2018-09-07 11:46:32",10
2850,16562,16627,1,1,"2018-09-07 15:15:33",10
2851,16644,16643,1,1,"2018-09-07 17:55:19",10
2852,16645,16646,1,1,"2018-09-07 17:55:47",10
2853,16657,16535,1,1,"2018-09-07 20:12:34",8
2854,16536,16656,1,1,"2018-09-07 20:12:34",8
2855,16536,16657,1,1,"2018-09-07 20:12:34",8
2856,16661,16660,1,1,"2018-09-07 21:16:06",8
2857,16662,16663,1,1,"2018-09-07 21:29:09",8
2858,16668,16667,1,1,"2018-09-08 12:48:32",10
2859,16676,16675,1,1,"2018-09-08 15:40:58",10
2860,16574,16677,1,1,"2018-09-08 15:44:03",10
2861,16679,16678,1,1,"2018-09-08 15:49:44",10
2862,16503,16686,1,1,"2018-09-08 17:55:11",10
2863,16687,16688,1,1,"2018-09-08 17:55:37",10
2864,16699,16698,1,1,"2018-09-08 21:15:13",8
2865,16701,16700,1,1,"2018-09-08 21:41:37",8
2866,16702,16703,1,1,"2018-09-08 21:42:54",8
2867,16707,16706,1,1,"2018-09-10 12:27:00",10
2868,16710,16709,1,1,"2018-09-10 15:27:26",10
2869,16644,16718,1,1,"2018-09-10 17:48:35",10
2870,16720,16675,1,1,"2018-09-10 17:53:27",10
2871,16676,16719,1,1,"2018-09-10 17:53:27",10
2872,16676,16720,1,1,"2018-09-10 17:53:27",10
2873,16721,16722,1,1,"2018-09-10 17:59:08",10
2874,16735,16734,1,1,"2018-09-10 20:04:25",8
2875,16742,16741,1,1,"2018-09-10 21:16:13",8
2876,16745,16746,1,1,"2018-09-10 21:34:25",8
2877,16750,16749,1,1,"2018-09-11 11:56:57",10
2878,16768,16769,1,1,"2018-09-11 18:03:47",10
