"id";"empresa_id";"usuario_apertura_id";"fecha_apertura";"importe_apertura";"apertura_sugerido";"comentario_apertura";"is_pintar_apertura";"usuario_cierre_id";"fecha_cierre";"importe_cierre";"cierre_sugerido";"visa";"is_pintar_visa";"traslado";"deposito";"is_pintar_deposito";"comentario_cierre";"is_pintar_cierre";"estado";"usuario_creacion";"fecha_creacion"
203;3;10;"2018-03-09 10:47:13";260.0;260.0;"";0;10;"2018-03-09 12:49:12";260.0;260.0;0.0;0;46.0;0.0;0;"";0;1;10;"2018-03-09 10:47:13"
204;5;12;"2018-03-09 11:58:56";152.5;152.5;"";0;12;"2018-03-09 13:51:07";152.5;152.5;26.0;0;20.0;0.0;0;"";0;1;12;"2018-03-09 11:58:56"
205;3;10;"2018-03-09 13:13:17";260.0;260.0;"";0;10;"2018-03-09 14:00:16";260.0;260.0;20.0;0;10.0;0.0;0;"";0;1;10;"2018-03-09 13:13:17"
206;3;14;"2018-03-09 15:45:44";260.0;260.0;"";0;14;"2018-03-09 18:12:45";339.0;339.0;56.0;0;0.0;0.0;0;"";0;1;14;"2018-03-09 15:45:44"
207;5;11;"2018-03-09 17:00:52";152.5;152.5;"";0;11;"2018-03-09 20:21:13";152.5;152.5;22.0;0;47.0;0.0;0;"";0;1;11;"2018-03-09 17:00:52"
208;3;8;"2018-03-09 18:26:49";260.0;339.0;"";1;8;"2018-03-09 21:30:35";260.0;260.0;25.0;0;289.5;0.0;0;"";0;1;8;"2018-03-09 18:26:49"
209;3;10;"2018-03-10 10:13:50";260.0;260.0;"";0;10;"2018-03-10 14:06:40";260.0;260.0;81.5;0;65.0;0.0;0;"";0;1;10;"2018-03-10 10:13:50"
210;5;12;"2018-03-10 10:18:32";152.5;152.5;"";0;12;"2018-03-10 13:56:05";152.5;152.5;0.0;0;57.5;0.0;0;"";0;1;12;"2018-03-10 10:18:32"
211;3;14;"2018-03-10 14:20:13";260.0;260.0;"";0;14;"2018-03-10 17:57:51";260.0;260.0;10.0;0;68.5;0.0;0;"";0;1;14;"2018-03-10 14:20:13"
212;5;11;"2018-03-10 16:43:40";152.5;152.5;"";0;11;"2018-03-10 20:41:34";152.5;152.5;14.5;0;77.0;0.0;0;"";0;1;11;"2018-03-10 16:43:40"
213;3;8;"2018-03-10 18:00:33";260.0;260.0;"";0;8;"2018-03-10 21:33:10";260.0;260.0;100.0;0;65.0;0.0;0;"";0;1;8;"2018-03-10 18:00:33"
214;3;10;"2018-03-12 10:25:18";260.0;260.0;"";0;10;"2018-03-12 14:08:11";260.0;260.0;40.0;0;106.0;0.0;0;"";0;1;10;"2018-03-12 10:25:18"
215;3;14;"2018-03-12 14:17:52";260.0;260.0;"";0;14;"2018-03-12 18:03:10";260.0;260.0;20.0;0;135.5;0.0;0;"";0;1;14;"2018-03-12 14:17:52"
216;3;8;"2018-03-12 18:24:02";260.0;260.0;"";0;8;"2018-03-12 21:30:10";260.0;260.0;20.0;0;363.5;0.0;0;"";0;1;8;"2018-03-12 18:24:02"
217;3;10;"2018-03-13 10:17:04";260.0;260.0;"";0;10;"2018-03-13 13:59:24";260.0;260.0;0.0;0;41.0;0.0;0;"";0;1;10;"2018-03-13 10:17:04"
218;3;14;"2018-03-13 14:11:33";260.0;260.0;"";0;14;"2018-03-13 18:13:39";260.0;260.0;0.0;0;183.5;0.0;0;"";0;1;14;"2018-03-13 14:11:33"
219;3;8;"2018-03-13 18:17:03";260.0;260.0;"";0;8;"2018-03-13 21:28:26";260.0;260.0;0.0;0;80.0;0.0;0;"";0;1;8;"2018-03-13 18:17:03"
220;3;10;"2018-03-14 10:12:07";260.0;260.0;"";0;10;"2018-03-14 14:02:12";260.0;260.0;0.0;0;26.0;0.0;0;"";0;1;10;"2018-03-14 10:12:07"
221;5;12;"2018-03-14 12:11:50";152.5;152.5;"";0;12;"2018-03-14 13:54:32";152.5;152.5;0.0;0;57.0;0.0;0;"";0;1;12;"2018-03-14 12:11:50"
222;3;14;"2018-03-14 14:20:31";260.0;260.0;"";0;14;"2018-03-14 17:56:55";260.0;260.0;55.0;0;199.0;40.0;0;"";0;1;14;"2018-03-14 14:20:31"
223;5;11;"2018-03-14 17:08:38";152.5;152.5;"";0;11;"2018-03-14 20:30:37";152.5;152.5;0.0;0;38.0;0.0;0;"";0;1;11;"2018-03-14 17:08:38"
224;3;8;"2018-03-14 18:14:13";260.0;260.0;"";0;8;"2018-03-14 21:27:34";260.0;260.0;49.5;0;101.0;0.0;0;"";0;1;8;"2018-03-14 18:14:13"
225;5;12;"2018-03-15 10:16:43";152.5;152.5;"";0;12;"2018-03-15 14:00:54";152.5;152.5;0.0;0;90.5;0.0;0;"";0;1;12;"2018-03-15 10:16:43"
226;3;10;"2018-03-15 10:24:11";260.0;260.0;"";0;10;"2018-03-15 14:01:44";260.0;260.0;50.0;0;45.0;0.0;0;"";0;1;10;"2018-03-15 10:24:11"
227;3;14;"2018-03-15 14:33:43";260.0;260.0;"";0;8;"2018-03-15 18:26:03";260.0;260.0;0.0;0;133.0;0.0;0;"CAJA CHICA 260.00";0;1;14;"2018-03-15 14:33:43"
228;5;11;"2018-03-15 16:59:14";152.5;152.5;"";0;11;"2018-03-15 20:39:50";152.5;152.5;0.0;0;95.0;0.0;0;"";0;1;11;"2018-03-15 16:59:14"
229;3;8;"2018-03-15 18:27:16";260.0;260.0;"";0;8;"2018-03-15 21:27:57";260.0;260.0;20.0;0;136.0;0.0;0;"";0;1;8;"2018-03-15 18:27:16"
230;5;11;"2018-03-16 10:14:14";152.5;152.5;"";0;11;"2018-03-16 13:55:58";152.5;152.5;0.0;0;40.0;0.0;0;"";0;1;11;"2018-03-16 10:14:14"
231;3;10;"2018-03-16 10:17:19";260.0;260.0;"";0;10;"2018-03-16 14:04:23";260.0;260.0;0.0;0;23.5;0.0;0;"";0;1;10;"2018-03-16 10:17:19"
232;3;14;"2018-03-16 14:20:55";260.0;260.0;"";0;14;"2018-03-16 18:01:37";260.0;260.0;0.0;0;172.0;0.0;0;"";0;1;14;"2018-03-16 14:20:55"
233;5;12;"2018-03-16 16:42:43";152.5;152.5;"";0;12;"2018-03-16 20:37:15";152.5;152.5;0.0;0;225.0;0.0;0;"";0;1;12;"2018-03-16 16:42:43"
234;3;8;"2018-03-16 18:09:48";260.0;260.0;"";0;8;"2018-03-16 21:34:08";260.0;260.0;0.0;0;276.5;0.0;0;"VISA 25.00";0;1;8;"2018-03-16 18:09:48"
235;5;12;"2018-03-17 10:10:25";152.5;152.5;"";0;12;"2018-03-17 13:43:56";152.5;152.5;0.0;0;100.5;0.0;0;"";0;1;12;"2018-03-17 10:10:25"
236;3;10;"2018-03-17 10:17:09";260.0;260.0;"";0;10;"2018-03-17 14:02:12";260.0;260.0;20.0;0;58.0;0.0;0;"";0;1;10;"2018-03-17 10:17:09"
237;3;14;"2018-03-17 14:12:30";260.0;260.0;"";0;14;"2018-03-17 18:00:40";260.0;260.0;0.0;0;176.5;0.0;0;"";0;1;14;"2018-03-17 14:12:30"
238;5;11;"2018-03-17 16:43:50";152.5;152.5;"";0;11;"2018-03-17 20:26:00";152.5;152.5;0.0;0;183.5;0.0;0;"";0;1;11;"2018-03-17 16:43:50"
239;3;8;"2018-03-17 18:02:30";260.0;260.0;"";0;8;"2018-03-17 21:30:32";260.0;260.0;40.0;0;120.5;0.0;0;"visa 74.00";0;1;8;"2018-03-17 18:02:30"
240;3;8;"2018-03-17 21:31:20";260.0;260.0;"";0;8;"2018-03-17 21:32:44";260.0;260.0;0.0;0;0.0;0.0;0;"";0;1;8;"2018-03-17 21:31:20"
241;3;10;"2018-03-19 10:36:49";260.0;260.0;"";0;10;"2018-03-19 14:10:01";260.0;260.0;80.0;0;111.0;0.0;0;"";0;1;10;"2018-03-19 10:36:49"
242;5;12;"2018-03-19 11:09:38";152.5;152.5;"";0;12;"2018-03-19 13:53:27";152.5;152.5;10.0;0;50.0;0.0;0;"";0;1;12;"2018-03-19 11:09:38"
243;3;14;"2018-03-19 14:18:37";260.0;260.0;"";0;14;"2018-03-19 18:03:59";377.0;377.0;28.5;0;0.0;0.0;0;"";0;1;14;"2018-03-19 14:18:37"
244;5;11;"2018-03-19 16:38:50";152.5;152.5;"";0;11;"2018-03-19 20:26:06";152.5;152.5;13.5;0;108.5;0.0;0;"";0;1;11;"2018-03-19 16:38:50"
245;3;8;"2018-03-19 18:10:26";260.0;377.0;"caja chica 260.00";1;8;"2018-03-19 21:30:53";260.0;260.0;115.0;0;241.0;0.0;0;"";0;1;8;"2018-03-19 18:10:26"
246;3;10;"2018-03-20 10:16:24";260.0;260.0;"";0;10;"2018-03-20 13:57:15";260.0;260.0;0.0;0;205.0;0.0;0;"";0;1;10;"2018-03-20 10:16:24"
247;3;14;"2018-03-20 14:13:02";260.0;260.0;"";0;14;"2018-03-20 18:05:13";260.0;260.0;0.0;0;327.0;0.0;0;"";0;1;14;"2018-03-20 14:13:02"
248;5;11;"2018-03-20 18:12:17";152.5;152.5;"";0;11;"2018-03-20 20:14:27";152.5;152.5;65.0;0;182.0;0.0;0;"";0;1;11;"2018-03-20 18:12:17"
249;3;8;"2018-03-20 18:17:10";260.0;260.0;"";0;8;"2018-03-20 21:41:28";260.0;260.0;0.0;0;298.0;0.0;0;"";0;1;8;"2018-03-20 18:17:10"
250;3;10;"2018-03-21 10:20:54";260.0;260.0;"";0;10;"2018-03-21 13:53:04";260.0;260.0;0.0;0;52.0;0.0;0;"";0;1;10;"2018-03-21 10:20:54"
251;5;11;"2018-03-21 11:28:57";152.0;152.5;"Envié S/0.50 demás el día lunes 19/03/2018 en el cierre porque no había sencillo. ";1;11;"2018-03-21 20:32:37";152.0;152.0;0.0;0;150.5;0.0;0;"";0;1;11;"2018-03-21 11:28:57"
252;3;14;"2018-03-21 14:22:47";260.0;260.0;"";0;14;"2018-03-21 18:15:02";260.0;260.0;0.0;0;112.0;0.0;0;"";0;1;14;"2018-03-21 14:22:47"
253;3;8;"2018-03-21 18:20:45";260.0;260.0;"";0;8;"2018-03-21 21:37:02";260.0;260.0;28.5;0;199.5;0.0;0;"";0;1;8;"2018-03-21 18:20:45"
254;3;10;"2018-03-22 10:16:21";260.0;260.0;"";0;10;"2018-03-22 14:00:14";260.0;260.0;85.0;0;131.5;0.0;0;"";0;1;10;"2018-03-22 10:16:21"
255;5;11;"2018-03-22 10:33:39";152.0;152.0;"";0;11;"2018-03-22 20:35:37";152.0;152.0;36.0;0;112.0;0.0;0;"";0;1;11;"2018-03-22 10:33:39"
256;3;14;"2018-03-22 14:27:47";260.0;260.0;"";0;14;"2018-03-22 18:05:49";260.0;260.0;300.0;0;75.5;0.0;0;"";0;1;14;"2018-03-22 14:27:47"
257;3;8;"2018-03-22 18:14:04";260.0;260.0;"";0;8;"2018-03-22 21:28:55";260.0;260.0;51.0;0;235.5;0.0;0;"VISA 46.00";0;1;8;"2018-03-22 18:14:04"
258;3;10;"2018-03-23 10:12:23";260.0;260.0;"";0;10;"2018-03-23 13:59:05";260.0;260.0;40.0;0;36.0;0.0;0;"";0;1;10;"2018-03-23 10:12:23"
259;5;12;"2018-03-23 12:15:45";152.0;152.0;"";0;12;"2018-03-23 13:56:49";152.0;152.0;0.0;0;6.0;0.0;0;"";0;1;12;"2018-03-23 12:15:45"
260;3;14;"2018-03-23 14:13:11";260.0;260.0;"";0;14;"2018-03-23 18:12:03";260.0;260.0;22.0;0;143.5;0.0;0;"";0;1;14;"2018-03-23 14:13:11"
261;5;11;"2018-03-23 17:02:53";152.0;152.0;"";0;11;"2018-03-23 20:23:09";152.0;152.0;0.0;0;139.5;0.0;0;"";0;1;11;"2018-03-23 17:02:53"
262;3;8;"2018-03-23 18:14:53";260.0;260.0;"";0;8;"2018-03-23 21:28:01";260.0;260.0;18.5;0;207.5;0.0;0;"visa 38.50";0;1;8;"2018-03-23 18:14:53"
263;5;12;"2018-03-24 10:13:40";152.0;152.0;"";0;12;"2018-03-24 14:11:49";152.0;152.0;0.0;0;138.0;50.0;0;"falta un brownie de princesa pasar. y me confundi pasar una visa y lo pase como efectivo :/";0;1;12;"2018-03-24 10:13:40"
264;3;10;"2018-03-24 10:16:35";260.0;260.0;"";0;10;"2018-03-24 14:00:09";260.0;260.0;0.0;0;55.5;0.0;0;"";0;1;10;"2018-03-24 10:16:35"
265;3;14;"2018-03-24 14:22:06";260.0;260.0;"";0;14;"2018-03-24 18:13:58";260.0;260.0;42.0;0;92.5;0.0;0;"";0;1;14;"2018-03-24 14:22:06"
266;5;11;"2018-03-24 17:09:56";152.0;152.0;"";0;11;"2018-03-24 20:26:33";152.0;152.0;10.0;0;176.5;0.0;0;"";0;1;11;"2018-03-24 17:09:56"
267;3;8;"2018-03-24 18:19:46";260.0;260.0;"";0;8;"2018-03-24 21:38:52";260.0;260.0;41.0;0;443.0;0.0;0;"";0;1;8;"2018-03-24 18:19:46"
268;3;10;"2018-03-26 10:15:27";260.0;260.0;"";0;10;"2018-03-26 14:10:16";260.0;260.0;10.0;0;21.5;0.0;0;"";0;1;10;"2018-03-26 10:15:27"
269;5;12;"2018-03-26 11:15:24";152.0;152.0;"";0;12;"2018-03-26 13:59:44";152.0;152.0;0.0;0;0.0;0.0;0;"";0;1;12;"2018-03-26 11:15:24"
270;3;14;"2018-03-26 14:29:42";260.0;260.0;"";0;14;"2018-03-26 18:33:59";260.0;260.0;37.0;0;197.5;0.0;0;"";0;1;14;"2018-03-26 14:29:42"
271;5;11;"2018-03-26 17:58:24";152.0;152.0;"";0;11;"2018-03-26 20:36:05";152.0;152.0;30.0;0;53.5;0.0;0;"";0;1;11;"2018-03-26 17:58:24"
272;3;8;"2018-03-26 18:40:56";260.0;260.0;"";0;8;"2018-03-26 21:33:35";260.0;260.0;56.0;0;167.5;0.0;0;"";0;1;8;"2018-03-26 18:40:56"
273;3;10;"2018-03-27 10:18:49";260.0;260.0;"";0;10;"2018-03-27 14:00:23";260.0;260.0;0.0;0;420.0;0.0;0;"";0;1;10;"2018-03-27 10:18:49"
274;5;12;"2018-03-27 11:39:21";152.0;152.0;"";0;12;"2018-03-27 14:25:40";152.0;152.0;11.0;0;0.0;0.0;0;"";0;1;12;"2018-03-27 11:39:21"
275;3;14;"2018-03-27 14:37:51";260.0;260.0;"";0;14;"2018-03-27 18:04:22";260.0;260.0;0.0;0;170.0;0.0;0;"";0;1;14;"2018-03-27 14:37:51"
276;5;11;"2018-03-27 16:40:53";152.0;152.0;"";0;11;"2018-03-27 20:29:08";152.0;152.0;0.0;0;75.0;0.0;0;"";0;1;11;"2018-03-27 16:40:53"
277;3;8;"2018-03-27 18:07:10";260.0;260.0;"";0;8;"2018-03-27 21:27:37";260.0;260.0;23.5;0;204.0;0.0;0;"";0;1;8;"2018-03-27 18:07:10"
278;3;10;"2018-03-28 10:19:14";260.0;260.0;"";0;10;"2018-03-28 14:09:33";260.0;260.0;35.0;0;63.0;0.0;0;"";0;1;10;"2018-03-28 10:19:14"
279;5;12;"2018-03-28 11:19:31";152.0;152.0;"";0;12;"2018-03-28 13:52:19";152.0;152.0;46.5;0;78.0;0.0;0;"";0;1;12;"2018-03-28 11:19:31"
280;3;14;"2018-03-28 15:24:38";260.0;260.0;"";0;14;"2018-03-28 18:53:03";260.0;260.0;30.0;0;631.5;0.0;0;"";0;1;14;"2018-03-28 15:24:38"
281;5;11;"2018-03-28 17:36:06";152.0;152.0;"";0;11;"2018-03-28 20:44:07";152.0;152.0;0.0;0;111.0;0.0;0;"";0;1;11;"2018-03-28 17:36:06"
282;3;8;"2018-03-28 18:58:32";260.0;260.0;"";0;8;"2018-03-28 21:30:18";260.0;260.0;0.0;0;220.5;0.0;0;"VISA 13.5";0;1;8;"2018-03-28 18:58:32"
283;3;10;"2018-03-29 10:19:59";260.0;260.0;"";0;10;"2018-03-29 14:01:43";260.0;260.0;20.0;0;64.0;0.0;0;"";0;1;10;"2018-03-29 10:19:59"
284;5;12;"2018-03-29 10:39:57";152.0;152.0;"";0;12;"2018-03-29 13:51:02";152.0;152.0;0.0;0;70.0;0.0;0;"";0;1;12;"2018-03-29 10:39:57"
285;3;14;"2018-03-29 14:11:19";260.0;260.0;"";0;14;"2018-03-29 18:00:32";260.0;260.0;0.0;0;117.0;0.0;0;"";0;1;14;"2018-03-29 14:11:19"
286;5;11;"2018-03-29 16:54:30";152.0;152.0;"";0;11;"2018-03-29 19:42:56";152.0;152.0;40.0;0;93.5;0.0;0;"";0;1;11;"2018-03-29 16:54:30"
287;3;8;"2018-03-29 18:05:09";260.0;260.0;"";0;8;"2018-03-29 21:44:31";260.0;260.0;0.0;0;83.5;0.0;0;"";0;1;8;"2018-03-29 18:05:09"
288;3;10;"2018-03-31 10:15:30";260.0;260.0;"";0;10;"2018-03-31 13:59:23";260.0;260.0;0.0;0;13.0;0.0;0;"";0;1;10;"2018-03-31 10:15:30"
289;5;12;"2018-03-31 11:14:08";152.0;152.0;"";0;12;"2018-03-31 13:59:27";152.0;152.0;0.0;0;50.0;35.0;0;"";0;1;12;"2018-03-31 11:14:08"
290;3;14;"2018-03-31 14:17:44";260.0;260.0;"";0;14;"2018-03-31 17:59:02";260.0;260.0;22.0;0;8.5;0.0;0;"";0;1;14;"2018-03-31 14:17:44"
291;5;11;"2018-03-31 16:42:35";152.0;152.0;"";0;11;"2018-03-31 20:31:51";152.0;152.0;0.0;0;88.5;0.0;0;"";0;1;11;"2018-03-31 16:42:35"
292;3;8;"2018-03-31 18:04:31";260.0;260.0;"";0;8;"2018-03-31 21:33:54";260.0;260.0;0.0;0;113.5;0.0;0;"";0;1;8;"2018-03-31 18:04:31"
293;5;11;"2018-03-31 20:42:18";152.0;152.0;"";0;11;"2018-03-31 20:51:30";152.0;152.0;0.0;0;0.0;0.0;0;"";0;1;11;"2018-03-31 20:42:18"
294;3;10;"2018-04-02 10:26:37";260.0;260.0;"";0;10;"2018-04-02 14:03:16";260.0;260.0;0.0;0;60.5;0.0;0;"";0;1;10;"2018-04-02 10:26:37"
295;5;12;"2018-04-02 10:36:26";152.0;152.0;"";0;12;"2018-04-02 14:05:02";152.0;152.0;0.0;0;70.0;0.0;0;"";0;1;12;"2018-04-02 10:36:26"
296;3;14;"2018-04-02 14:22:31";260.0;260.0;"";0;14;"2018-04-02 17:09:37";260.0;260.0;40.0;0;102.0;0.0;0;"";0;1;14;"2018-04-02 14:22:31"
297;5;11;"2018-04-02 17:16:53";152.0;152.0;"";0;11;"2018-04-02 20:36:00";152.0;152.0;10.0;0;139.5;20.0;0;"";0;1;11;"2018-04-02 17:16:53"
298;3;8;"2018-04-02 17:21:27";260.0;260.0;"";0;8;"2018-04-02 21:29:53";260.0;260.0;0.0;0;187.0;0.0;0;"VENTAS 157.00";0;1;8;"2018-04-02 17:21:27"
299;3;10;"2018-04-03 10:15:56";260.0;260.0;"";0;10;"2018-04-03 14:01:20";260.0;260.0;45.0;0;89.0;0.0;0;"";0;1;10;"2018-04-03 10:15:56"
300;5;11;"2018-04-03 12:33:12";152.0;152.0;"";0;11;"2018-04-03 20:28:49";152.0;152.0;0.0;0;152.0;0.0;0;"";0;1;11;"2018-04-03 12:33:12"
301;3;14;"2018-04-03 14:14:09";260.0;260.0;"";0;14;"2018-04-03 17:12:49";260.0;260.0;0.0;0;86.0;0.0;0;"";0;1;14;"2018-04-03 14:14:09"
302;3;8;"2018-04-03 17:21:23";260.0;260.0;"";0;8;"2018-04-03 21:40:23";260.0;260.0;91.0;0;208.0;0.0;0;"";0;1;8;"2018-04-03 17:21:23"
303;5;12;"2018-04-04 10:34:51";152.0;152.0;"";0;12;"2018-04-04 14:02:13";152.0;152.0;25.5;0;55.5;0.0;0;"";0;1;12;"2018-04-04 10:34:51"
304;3;10;"2018-04-04 11:20:13";260.0;260.0;"";0;10;"2018-04-04 14:01:08";260.0;260.0;12.0;0;255.0;0.0;0;"";0;1;10;"2018-04-04 11:20:13"
305;3;14;"2018-04-04 14:10:30";260.0;260.0;"";0;14;"2018-04-04 18:15:37";260.0;260.0;25.0;0;187.5;0.0;0;"";0;1;14;"2018-04-04 14:10:30"
306;5;11;"2018-04-04 16:47:00";152.0;152.0;"";0;11;"2018-04-04 20:35:04";152.0;152.0;20.0;0;167.5;0.0;0;"";0;1;11;"2018-04-04 16:47:00"
307;3;8;"2018-04-04 18:24:25";260.0;260.0;"";0;8;"2018-04-04 21:38:16";260.0;260.0;40.5;0;152.5;0.0;0;"";0;1;8;"2018-04-04 18:24:25"
308;2;15;"2018-04-05 09:23:29";200.0;0.0;"";1;15;"2018-04-05 09:40:10";200.0;200.0;0.0;0;55.0;0.0;0;"";0;1;15;"2018-04-05 09:23:29"
309;2;15;"2018-04-05 09:41:47";200.0;200.0;"";0;15;"2018-04-05 09:51:56";200.0;200.0;0.0;0;0.0;0.0;0;"";0;1;15;"2018-04-05 09:41:47"
310;2;15;"2018-04-05 09:54:20";200.0;200.0;"";0;15;"2018-04-05 10:07:33";200.0;200.0;0.0;0;35.0;0.0;0;"";0;1;15;"2018-04-05 09:54:20"
311;2;17;"2018-04-05 10:09:07";200.0;200.0;"";0;16;"2018-04-05 10:12:21";200.0;200.0;0.0;0;0.0;0.0;0;"";0;1;17;"2018-04-05 10:09:07"
312;2;16;"2018-04-05 10:13:14";200.0;200.0;"";0;16;"2018-04-05 10:23:45";200.0;200.0;0.0;0;50.0;0.0;0;"";0;1;16;"2018-04-05 10:13:14"
313;3;10;"2018-04-05 10:20:51";260.0;260.0;"";0;10;"2018-04-05 14:03:15";260.0;260.0;55.0;0;82.5;0.0;0;"";0;1;10;"2018-04-05 10:20:51"
314;2;17;"2018-04-05 10:25:12";200.0;200.0;"";0;17;"2018-04-05 10:33:49";200.0;200.0;0.0;0;35.0;0.0;0;"";0;1;17;"2018-04-05 10:25:12"
315;5;12;"2018-04-05 11:33:55";152.0;152.0;"";0;12;"2018-04-05 14:08:34";152.0;152.0;0.0;0;192.0;0.0;0;"Me equivoqué en pasar la venta de s/11.00 (ERA VISA) y en total en efectivo hice s/181.00.";0;1;12;"2018-04-05 11:33:55"
316;3;14;"2018-04-05 14:08:51";260.0;260.0;"";0;14;"2018-04-05 18:09:08";260.0;260.0;0.0;0;220.0;0.0;0;"";0;1;14;"2018-04-05 14:08:51"
317;5;12;"2018-04-05 17:25:20";152.0;152.0;"";0;12;"2018-04-05 20:54:33";150.0;150.0;30.0;0;164.0;0.0;0;"";0;1;12;"2018-04-05 17:25:20"
318;3;8;"2018-04-05 18:39:38";260.0;260.0;"";0;8;"2018-04-05 21:46:06";260.0;260.0;30.5;0;173.5;0.0;0;"";0;1;8;"2018-04-05 18:39:38"
319;2;13;"2018-04-05 22:05:12";200.0;200.0;"";0;13;"2018-04-05 22:05:35";200.0;200.0;0.0;0;0.0;0.0;0;"";0;1;13;"2018-04-05 22:05:12"
320;2;13;"2018-04-05 22:06:53";200.0;200.0;"";0;13;"2018-04-05 22:49:56";200.0;200.0;0.0;0;135.0;0.0;0;"";0;1;13;"2018-04-05 22:06:53"
321;5;11;"2018-04-06 11:00:16";152.0;150.0;"";1;11;"2018-04-06 14:01:55";152.0;152.0;10.0;0;40.0;0.0;0;"";0;1;11;"2018-04-06 11:00:16"
322;3;10;"2018-04-06 11:27:09";260.0;260.0;"";0;10;"2018-04-06 14:02:48";260.0;260.0;0.0;0;175.0;0.0;0;"";0;1;10;"2018-04-06 11:27:09"
323;3;14;"2018-04-06 14:20:18";260.0;260.0;"";0;14;"2018-04-06 18:57:13";425.0;425.0;20.0;0;0.0;0.0;0;"";0;1;14;"2018-04-06 14:20:18"
324;5;11;"2018-04-06 17:32:42";152.0;152.0;"";0;11;"2018-04-06 20:47:50";152.0;152.0;0.0;0;185.0;0.0;0;"";0;1;11;"2018-04-06 17:32:42"
325;3;8;"2018-04-06 19:02:54";260.0;425.0;"CAJA 260.00";1;8;"2018-04-06 21:33:38";260.0;260.0;0.0;0;200.0;0.0;0;"";0;1;8;"2018-04-06 19:02:54"
326;3;10;"2018-04-07 12:13:04";260.0;260.0;"";0;10;"2018-04-07 14:00:46";260.0;260.0;0.0;0;13.0;0.0;0;"";0;1;10;"2018-04-07 12:13:04"
327;5;11;"2018-04-07 12:19:14";152.0;152.0;"";0;18;"2018-04-07 14:05:48";152.0;152.0;0.0;0;72.0;0.0;0;"10 soles de visa.";0;1;11;"2018-04-07 12:19:14"
328;3;14;"2018-04-07 14:11:28";260.0;260.0;"";0;14;"2018-04-07 18:54:18";260.0;260.0;60.0;0;217.5;0.0;0;"";0;1;14;"2018-04-07 14:11:28"
329;5;11;"2018-04-07 16:55:47";152.0;152.0;"";0;11;"2018-04-07 20:39:07";152.0;152.0;85.0;0;108.0;0.0;0;"";0;1;11;"2018-04-07 16:55:47"
330;3;8;"2018-04-07 19:01:11";260.0;260.0;"";0;8;"2018-04-07 21:28:14";260.0;260.0;0.0;0;95.5;0.0;0;"VENTA 75.50  (APARECE 20 SOLES DE MAS YA QUE PASE UN PERSONALIZADO QUE NO ESTABA PARA DESCARGO)";0;1;8;"2018-04-07 19:01:11"
331;3;8;"2018-04-07 21:30:20";260.0;260.0;"";0;8;"2018-04-07 21:34:36";260.0;260.0;0.0;0;0.0;0.0;0;"";0;1;8;"2018-04-07 21:30:20"
332;5;18;"2018-04-09 11:52:12";152.0;152.0;"";0;18;"2018-04-09 14:04:45";152.0;152.0;40.0;0;50.0;0.0;0;"";0;1;18;"2018-04-09 11:52:12"
333;3;10;"2018-04-09 12:07:25";260.0;260.0;"";0;10;"2018-04-09 14:03:54";260.0;260.0;0.0;0;69.0;0.0;0;"";0;1;10;"2018-04-09 12:07:25"
334;3;14;"2018-04-09 14:15:46";260.0;260.0;"";0;14;"2018-04-09 18:03:36";260.0;260.0;61.0;0;50.5;0.0;0;"";0;1;14;"2018-04-09 14:15:46"
335;5;11;"2018-04-09 17:06:45";152.0;152.0;"";0;11;"2018-04-09 20:33:09";152.0;152.0;0.0;0;94.0;35.0;0;"";0;1;11;"2018-04-09 17:06:45"
336;3;13;"2018-04-09 18:14:14";260.0;260.0;"";0;13;"2018-04-09 21:36:19";260.0;260.0;10.0;0;160.0;0.0;0;"";0;1;13;"2018-04-09 18:14:14"
337;5;11;"2018-04-10 11:09:18";152.0;152.0;"";0;11;"2018-04-10 20:35:02";152.0;152.0;40.0;0;290.5;55.0;0;"";0;1;11;"2018-04-10 11:09:18"
338;3;10;"2018-04-10 11:14:11";260.0;260.0;"";0;10;"2018-04-10 14:01:22";260.0;260.0;0.0;0;41.0;0.0;0;"";0;1;10;"2018-04-10 11:14:11"
339;3;14;"2018-04-10 14:15:41";260.0;260.0;"";0;14;"2018-04-10 18:13:52";260.0;260.0;21.0;0;179.5;0.0;0;"";0;1;14;"2018-04-10 14:15:41"
340;3;8;"2018-04-10 18:41:17";260.0;260.0;"";0;8;"2018-04-10 21:37:20";260.0;260.0;20.0;0;190.0;0.0;0;"";0;1;8;"2018-04-10 18:41:17"
341;3;10;"2018-04-11 10:17:39";260.0;260.0;"";0;10;"2018-04-11 14:20:54";260.0;260.0;0.0;0;33.5;0.0;0;"";0;1;10;"2018-04-11 10:17:39"
342;5;18;"2018-04-11 10:51:36";152.0;152.0;"";0;18;"2018-04-11 14:05:44";152.0;152.0;14.0;0;26.5;0.0;0;"";0;1;18;"2018-04-11 10:51:36"
343;3;14;"2018-04-11 14:44:26";260.0;260.0;"";0;14;"2018-04-11 18:05:28";260.0;260.0;30.0;0;191.0;0.0;0;"";0;1;14;"2018-04-11 14:44:26"
344;5;11;"2018-04-11 16:46:41";152.0;152.0;"";0;11;"2018-04-11 20:32:33";152.0;152.0;35.0;0;85.5;0.0;0;"";0;1;11;"2018-04-11 16:46:41"
